1404434193540,129.0,x
1404434193541,64.0,x
1404434193541,-13.0,x
1404434193541,-22.0,x
1404434193541,41.0,x
1404434193541,97.0,x
1404434193541,87.0,x
1404434193541,54.0,x
1404434193541,12.0,x
1404434193541,5.0,x
1404434193541,40.0,x
1404434193542,99.0,x
1404434193542,114.0,x
1404434193542,72.0,x
1404434193542,39.0,x
1404434193542,36.0,x
1404434193542,41.0,x
1404434193542,38.0,x
1404434193542,32.0,x
1404434193542,53.0,x
1404434193542,65.0,x
1404434193543,56.0,x
1404434193543,57.0,x
1404434193543,21.0,x
1404434193543,-12.0,x
1404434193543,-3.0,x
1404434193543,13.0,x
1404434193543,-20.0,x
1404434193543,-53.0,x
1404434193543,-33.0,x
1404434193543,10.0,x
1404434193543,36.0,x
1404434193544,23.0,x
1404434193544,8.0,x
1404434193544,4.0,x
1404434193544,2.0,x
1404434193544,27.0,x
1404434193544,53.0,x
1404434193544,51.0,x
1404434193544,40.0,x
1404434193544,67.0,x
1404434193545,69.0,x
1404434193545,42.0,x
1404434193545,27.0,x
1404434193545,16.0,x
1404434193545,28.0,x
1404434193545,67.0,x
1404434193545,55.0,x
1404434193545,8.0,x
1404434193545,-8.0,x
1404434193545,8.0,x
1404434193546,39.0,x
1404434193546,84.0,x
1404434193546,98.0,x
1404434193546,83.0,x
1404434193546,24.0,x
1404434193546,-23.0,x
1404434193546,7.0,x
1404434193546,22.0,x
1404434193546,-4.0,x
1404434193546,4.0,x
1404434193547,20.0,x
1404434193547,3.0,x
1404434193547,-4.0,x
1404434193547,18.0,x
1404434193547,48.0,x
1404434193547,49.0,x
1404434193547,42.0,x
1404434193547,49.0,x
1404434193547,59.0,x
1404434193548,45.0,x
1404434193548,9.0,x
1404434193548,-6.0,x
1404434193548,25.0,x
1404434193548,59.0,x
1404434193548,58.0,x
1404434193548,51.0,x
1404434193548,41.0,x
1404434193548,32.0,x
1404434193548,32.0,x
1404434193549,43.0,x
1404434193549,58.0,x
1404434193549,38.0,x
1404434193549,34.0,x
1404434193549,80.0,x
1404434193549,124.0,x
1404434193549,129.0,x
1404434193549,85.0,x
1404434193549,73.0,x
1404434193549,64.0,x
1404434193550,36.0,x
1404434193550,29.0,x
1404434193550,37.0,x
1404434193550,28.0,x
1404434193550,70.0,x
1404434193550,117.0,x
1404434193550,153.0,x
1404434193825,56.0,x
1404434193825,98.0,x
1404434193826,113.0,x
1404434193826,102.0,x
1404434193826,107.0,x
1404434193826,113.0,x
1404434193826,77.0,x
1404434193827,54.0,x
1404434193827,50.0,x
1404434193827,53.0,x
1404434193827,86.0,x
1404434193827,107.0,x
1404434193827,67.0,x
1404434193827,49.0,x
1404434193827,83.0,x
1404434193827,120.0,x
1404434193828,106.0,x
1404434193828,57.0,x
1404434193828,49.0,x
1404434193828,70.0,x
1404434193828,55.0,x
1404434193828,40.0,x
1404434193828,22.0,x
1404434193828,20.0,x
1404434193828,50.0,x
1404434193828,66.0,x
1404434193828,60.0,x
1404434193829,40.0,x
1404434193829,23.0,x
1404434193829,17.0,x
1404434193829,-9.0,x
1404434193829,-13.0,x
1404434193829,11.0,x
1404434193829,12.0,x
1404434193829,-1.0,x
1404434193829,35.0,x
1404434193829,59.0,x
1404434193829,42.0,x
1404434193830,37.0,x
1404434193830,24.0,x
1404434193830,11.0,x
1404434193830,32.0,x
1404434193830,60.0,x
1404434193830,58.0,x
1404434193830,58.0,x
1404434193830,51.0,x
1404434193831,12.0,x
1404434193831,-8.0,x
1404434193831,2.0,x
1404434193831,40.0,x
1404434193831,70.0,x
1404434193831,70.0,x
1404434193831,41.0,x
1404434193831,25.0,x
1404434193831,19.0,x
1404434193831,23.0,x
1404434193831,40.0,x
1404434193832,82.0,x
1404434193832,107.0,x
1404434193832,83.0,x
1404434193832,34.0,x
1404434193832,1.0,x
1404434193832,10.0,x
1404434193832,70.0,x
1404434193832,124.0,x
1404434193832,99.0,x
1404434193832,43.0,x
1404434193833,10.0,x
1404434193833,0.0,x
1404434193833,12.0,x
1404434193833,55.0,x
1404434193833,92.0,x
1404434193833,80.0,x
1404434193833,42.0,x
1404434193833,22.0,x
1404434193833,26.0,x
1404434193833,69.0,x
1404434193833,129.0,x
1404434193834,121.0,x
1404434193834,71.0,x
1404434193834,48.0,x
1404434193834,44.0,x
1404434193834,50.0,x
1404434193834,73.0,x
1404434193834,106.0,x
1404434193834,116.0,x
1404434193834,109.0,x
1404434193834,105.0,x
1404434193834,61.0,x
1404434193834,52.0,x
1404434193835,77.0,x
1404434193835,87.0,x
1404434193835,56.0,x
1404434193835,38.0,x
1404434193835,44.0,x
1404434193835,40.0,x
1404434193835,56.0,x
1404434193835,76.0,x
1404434193835,82.0,x
1404434193835,60.0,x
1404434193835,59.0,x
1404434193836,59.0,x
1404434193836,25.0,x
1404434193836,2.0,x
1404434193836,6.0,x
1404434193836,49.0,x
1404434193836,86.0,x
1404434193836,74.0,x
1404434193836,74.0,x
1404434193836,71.0,x
1404434193836,64.0,x
1404434193836,57.0,x
1404434193837,59.0,x
1404434193837,83.0,x
1404434193837,82.0,x
1404434193837,36.0,x
1404434193837,59.0,x
1404434193837,144.0,x
1404434193837,135.0,x
1404434193837,84.0,x
1404434193837,65.0,x
1404434193837,84.0,x
1404434193837,99.0,x
1404434193838,81.0,x
1404434193838,54.0,x
1404434193838,41.0,x
1404434193838,34.0,x
1404434194114,-9.0,x
1404434194115,-18.0,x
1404434194116,-6.0,x
1404434194116,27.0,x
1404434194116,67.0,x
1404434194116,66.0,x
1404434194116,5.0,x
1404434194116,-42.0,x
1404434194116,-11.0,x
1404434194117,42.0,x
1404434194117,76.0,x
1404434194117,101.0,x
1404434194117,124.0,x
1404434194117,115.0,x
1404434194117,48.0,x
1404434194117,-3.0,x
1404434194117,-1.0,x
1404434194117,34.0,x
1404434194117,28.0,x
1404434194118,-22.0,x
1404434194118,-46.0,x
1404434194118,-19.0,x
1404434194118,22.0,x
1404434194118,51.0,x
1404434194118,70.0,x
1404434194118,82.0,x
1404434194118,97.0,x
1404434194118,90.0,x
1404434194118,35.0,x
1404434194118,-27.0,x
1404434194119,-29.0,x
1404434194119,1.0,x
1404434194119,10.0,x
1404434194119,22.0,x
1404434194119,51.0,x
1404434194119,75.0,x
1404434194119,70.0,x
1404434194119,39.0,x
1404434194119,8.0,x
1404434194119,-3.0,x
1404434194119,17.0,x
1404434194120,52.0,x
1404434194120,57.0,x
1404434194120,42.0,x
1404434194120,43.0,x
1404434194120,37.0,x
1404434194120,56.0,x
1404434194120,85.0,x
1404434194120,64.0,x
1404434194120,55.0,x
1404434194120,89.0,x
1404434194121,105.0,x
1404434194121,83.0,x
1404434194121,53.0,x
1404434194121,20.0,x
1404434194121,32.0,x
1404434194121,35.0,x
1404434194121,21.0,x
1404434194121,40.0,x
1404434194121,85.0,x
1404434194121,134.0,x
1404434194121,107.0,x
1404434194121,40.0,x
1404434194122,0.0,x
1404434194122,0.0,x
1404434194122,23.0,x
1404434194122,42.0,x
1404434194122,60.0,x
1404434194122,55.0,x
1404434194122,48.0,x
1404434194122,32.0,x
1404434194122,32.0,x
1404434194122,69.0,x
1404434194123,129.0,x
1404434194123,152.0,x
1404434194123,107.0,x
1404434194123,66.0,x
1404434194123,57.0,x
1404434194123,54.0,x
1404434194123,42.0,x
1404434194123,39.0,x
1404434194123,44.0,x
1404434194123,73.0,x
1404434194124,128.0,x
1404434194124,144.0,x
1404434194124,91.0,x
1404434194124,33.0,x
1404434194124,35.0,x
1404434194124,84.0,x
1404434194124,107.0,x
1404434194124,99.0,x
1404434194124,86.0,x
1404434194124,54.0,x
1404434194124,49.0,x
1404434194125,59.0,x
1404434194125,66.0,x
1404434194125,58.0,x
1404434194125,59.0,x
1404434194125,80.0,x
1404434194125,80.0,x
1404434194125,44.0,x
1404434194125,49.0,x
1404434194125,96.0,x
1404434194125,113.0,x
1404434194126,91.0,x
1404434194126,89.0,x
1404434194126,84.0,x
1404434194126,59.0,x
1404434194126,42.0,x
1404434194126,54.0,x
1404434194126,57.0,x
1404434194126,44.0,x
1404434194126,43.0,x
1404434194126,50.0,x
1404434194126,80.0,x
1404434194127,99.0,x
1404434194127,51.0,x
1404434194127,3.0,x
1404434194127,20.0,x
1404434194127,69.0,x
1404434194127,92.0,x
1404434194127,92.0,x
1404434194127,80.0,x
1404434194127,49.0,x
1404434194127,56.0,x
1404434194127,108.0,x
1404434194128,105.0,x
1404434194407,38.0,x
1404434194407,57.0,x
1404434194407,84.0,x
1404434194407,90.0,x
1404434194407,40.0,x
1404434194408,-6.0,x
1404434194408,-5.0,x
1404434194408,23.0,x
1404434194408,18.0,x
1404434194408,-3.0,x
1404434194408,3.0,x
1404434194408,22.0,x
1404434194408,33.0,x
1404434194408,55.0,x
1404434194409,75.0,x
1404434194409,74.0,x
1404434194409,75.0,x
1404434194409,103.0,x
1404434194409,112.0,x
1404434194409,72.0,x
1404434194409,35.0,x
1404434194409,42.0,x
1404434194409,60.0,x
1404434194409,64.0,x
1404434194410,75.0,x
1404434194410,72.0,x
1404434194410,33.0,x
1404434194410,9.0,x
1404434194410,21.0,x
1404434194410,49.0,x
1404434194410,70.0,x
1404434194410,64.0,x
1404434194410,56.0,x
1404434194410,60.0,x
1404434194410,49.0,x
1404434194411,35.0,x
1404434194411,52.0,x
1404434194411,71.0,x
1404434194411,90.0,x
1404434194411,112.0,x
1404434194411,107.0,x
1404434194411,82.0,x
1404434194411,59.0,x
1404434194411,72.0,x
1404434194411,90.0,x
1404434194412,87.0,x
1404434194412,71.0,x
1404434194412,51.0,x
1404434194412,40.0,x
1404434194412,50.0,x
1404434194412,73.0,x
1404434194412,97.0,x
1404434194412,92.0,x
1404434194412,75.0,x
1404434194412,81.0,x
1404434194412,88.0,x
1404434194412,100.0,x
1404434194413,116.0,x
1404434194413,108.0,x
1404434194413,106.0,x
1404434194413,123.0,x
1404434194413,125.0,x
1404434194413,106.0,x
1404434194413,82.0,x
1404434194413,66.0,x
1404434194414,66.0,x
1404434194414,77.0,x
1404434194414,75.0,x
1404434194414,58.0,x
1404434194414,37.0,x
1404434194414,33.0,x
1404434194414,48.0,x
1404434194414,59.0,x
1404434194414,45.0,x
1404434194414,27.0,x
1404434194414,34.0,x
1404434194415,58.0,x
1404434194415,73.0,x
1404434194415,53.0,x
1404434194415,49.0,x
1404434194415,52.0,x
1404434194415,59.0,x
1404434194415,53.0,x
1404434194415,38.0,x
1404434194415,39.0,x
1404434194416,26.0,x
1404434194416,5.0,x
1404434194416,-7.0,x
1404434194416,-5.0,x
1404434194416,-1.0,x
1404434194416,18.0,x
1404434194416,35.0,x
1404434194416,43.0,x
1404434194416,38.0,x
1404434194416,10.0,x
1404434194417,-11.0,x
1404434194417,-4.0,x
1404434194417,1.0,x
1404434194417,-2.0,x
1404434194417,-8.0,x
1404434194417,-17.0,x
1404434194417,-14.0,x
1404434194417,2.0,x
1404434194417,22.0,x
1404434194417,51.0,x
1404434194418,65.0,x
1404434194418,56.0,x
1404434194418,48.0,x
1404434194418,45.0,x
1404434194418,49.0,x
1404434194418,58.0,x
1404434194418,75.0,x
1404434194419,67.0,x
1404434194419,39.0,x
1404434194419,33.0,x
1404434194419,58.0,x
1404434194419,66.0,x
1404434194419,53.0,x
1404434194419,50.0,x
1404434194419,56.0,x
1404434194419,52.0,x
1404434194420,49.0,x
1404434194420,58.0,x
1404434194420,60.0,x
1404434194420,48.0,x
1404434194420,38.0,x
1404434194420,42.0,x
1404434194700,56.0,x
1404434194700,69.0,x
1404434194701,81.0,x
1404434194701,107.0,x
1404434194701,116.0,x
1404434194701,72.0,x
1404434194701,38.0,x
1404434194701,56.0,x
1404434194702,72.0,x
1404434194702,56.0,x
